Age,Gender,Education Level,Job Title,Years of Experience,Salary,Career_Start_Age,Gender_Encoded,Education_Level_Encoded,Job_Title_Encoded
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
30.0,Female,Bachelor's Degree,Software Engineer,4.0,80000.0,26.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,3.0,70000.0,26.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,24.0,0,1.1,175
48.0,Male,PhD,Director of Data Science,18.0,210000.0,30.0,1,3.0,27
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0,25.0,1,2.1,20
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,22.0,0,1.1,175
32.0,Male,Master's Degree,Product Manager,7.0,110000.0,25.0,1,2.1,106
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0,23.0,0,2.1,175
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0,26.0,1,1.1,18
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0,24.0,1,1.1,175
41.0,Female,PhD,Director of Data Science,16.0,200000.0,25.0,0,3.0,27
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0,26.0,1,2.1,18
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,22.0,0,1.1,174
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,24.0,1,3.0,129
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0,25.0,0,1.1,175
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,25.0,1,1.1,42
42.0,Male,Master's Degree,Product Manager,14.0,180000.0,28.0,1,2.1,106
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,24.0,1,1.1,174
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,26.0,0,2.1,18
28.0,Male,Master's Degree,Web Developer,5.0,80000.0,23.0,1,2.1,190
30.0,Female,Bachelor's Degree,Junior HR Coordinator,4.0,60000.0,26.0,0,1.1,69
25.0,Male,Bachelor's Degree,Junior Web Developer,2.0,50000.0,23.0,1,1.1,90
45.0,Female,Master's Degree,Senior Human Resources Manager,18.0,160000.0,27.0,0,2.1,139
33.0,Male,PhD,Director of HR,9.0,120000.0,24.0,1,3.0,30
22.0,Female,High School,Junior HR Generalist,0.0,40000.0,22.0,0,0.0,70
36.0,Male,Bachelor's Degree,Web Developer,10.0,100000.0,26.0,1,1.1,190
29.0,Female,Master's Degree,Senior HR Generalist,4.0,75000.0,25.0,0,2.1,135
42.0,Male,PhD,Director of HR,16.0,140000.0,26.0,1,3.0,30
27.0,Female,Bachelor's Degree,Junior HR Coordinator,2.0,50000.0,25.0,0,1.1,69
38.0,Male,Master's Degree,Senior Human Resources Manager,11.0,110000.0,27.0,1,2.1,139
24.0,Female,Bachelor's Degree,Web Developer,1.0,45000.0,23.0,0,1.1,190
31.0,Male,High School,Junior Web Developer,4.0,55000.0,27.0,1,0.0,90
39.0,Female,PhD,Director of HR,13.0,130000.0,26.0,0,3.0,30
26.0,Male,Bachelor's Degree,Junior HR Generalist,2.0,50000.0,24.0,1,1.1,70
32.0,Female,Master's Degree,Senior HR Generalist,7.0,80000.0,25.0,0,2.1,135
32.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0,30.0,1,1.1,90
24.0,Female,High School,Junior HR Generalist,1.0,32000.0,23.0,0,0.0,70
45.0,Male,PhD,Senior Human Resources Manager,12.0,120000.0,33.0,1,3.0,139
29.0,Female,Master's Degree,Web Developer,4.0,65000.0,25.0,0,2.1,190
38.0,Male,Bachelor's Degree,Senior HR Generalist,8.0,95000.0,30.0,1,1.1,135
27.0,Female,Master's Degree,Director of HR,5.0,80000.0,22.0,0,2.1,30
31.0,Female,High School,Junior HR Coordinator,3.0,38000.0,28.0,0,0.0,69
42.0,Male,Master's Degree,Web Developer,10.0,110000.0,32.0,1,2.1,190
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,24.0,0,1.1,90
36.0,Male,Master's Degree,Senior HR Generalist,7.0,89000.0,29.0,1,2.1,135
28.0,Male,High School,Junior HR Generalist,1.0,32000.0,27.0,1,0.0,70
33.0,Female,Bachelor's Degree,Web Developer,5.0,70000.0,28.0,0,1.1,190
46.0,Male,PhD,Director of HR,15.0,150000.0,31.0,1,3.0,30
25.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0,24.0,0,1.1,90
37.0,Female,Master's Degree,Senior Human Resources Manager,9.0,105000.0,28.0,0,2.1,139
30.0,Male,Master's Degree,Web Developer,4.0,65000.0,26.0,1,2.1,190
43.0,Female,PhD,Director of HR,14.0,140000.0,29.0,0,3.0,30
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,31.0,1,1.1,90
26.0,Female,High School,Junior HR Generalist,2.0,35000.0,24.0,0,0.0,70
41.0,Male,Master's Degree,Senior HR Generalist,11.0,115000.0,30.0,1,2.1,135
29.0,Female,Master's Degree,Web Developer,5.0,70000.0,24.0,0,2.1,190
35.0,Male,Bachelor's Degree,Web Developer,6.0,80000.0,29.0,1,1.1,190
27.0,Female,High School,Junior HR Coordinator,1.0,30000.0,26.0,0,0.0,69
40.0,Male,PhD,Director of HR,13.0,135000.0,27.0,1,3.0,30
23.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0,22.0,0,1.1,90
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,29.0,1,2.1,135
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,29.0,1,0.0,70
44.0,Female,PhD,Senior Human Resources Manager,12.0,120000.0,32.0,0,3.0,139
28.0,Male,Master's Degree,Web Developer,3.0,55000.0,25.0,1,2.1,190
32.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,30.0,0,1.1,90
45.0,Male,Master's Degree,Director of HR,14.0,140000.0,31.0,1,2.1,30
26.0,Female,Bachelor's Degree,Web Developer,3.0,55000.0,23.0,0,1.1,190
38.0,Male,PhD,Senior Human Resources Manager,11.0,115000.0,27.0,1,3.0,139
27.0,Female,Master's Degree,Senior HR Generalist,4.0,70000.0,23.0,0,2.1,135
33.0,Male,High School,Junior HR Coordinator,3.0,38000.0,30.0,1,0.0,69
42.0,Female,Master's Degree,Director of HR,13.0,135000.0,29.0,0,2.1,30
29.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0,27.0,1,1.1,90
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,29.0,0,2.1,190
30.0,Male,High School,Junior HR Generalist,1.0,32000.0,29.0,1,0.0,70
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,28.0,0,3.0,139
34.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,30.0,1,1.1,190
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,24.0,0,2.1,70
37.0,Male,PhD,Director of HR,12.0,120000.0,25.0,1,3.0,30
24.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0,23.0,0,1.1,90
39.0,Male,Master's Degree,Senior HR Generalist,9.0,95000.0,30.0,1,2.1,135
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,29.0,1,0.0,70
44.0,Female,PhD,Director of HR,14.0,140000.0,30.0,0,3.0,30
28.0,Male,Bachelor's Degree,Web Developer,3.0,55000.0,25.0,1,1.1,190
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,26.0,0,2.1,139
45.0,Male,PhD,Director of HR,13.0,135000.0,32.0,1,3.0,30
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,24.0,0,1.1,90
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,30.0,1,2.1,135
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,26.0,0,0.0,70
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,28.0,1,1.1,190
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,30.0,0,2.1,30
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,25.0,1,2.1,139
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,29.0,0,2.1,190
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,28.0,1,0.0,69
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,28.0,0,3.0,139
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,31.0,1,1.1,90
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,24.0,0,2.1,70
37.0,Male,PhD,Director of HR,11.0,115000.0,26.0,1,3.0,30
24.0,Female,Bachelor's Degree,Web Developer,1.0,40000.0,23.0,0,1.1,190
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,29.0,1,2.1,135
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,29.0,1,0.0,70
44.0,Female,PhD,Director of HR,13.0,135000.0,31.0,0,3.0,30
28.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,24.0,1,1.1,190
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,26.0,0,2.1,139
45.0,Male,PhD,Director of HR,14.0,140000.0,31.0,1,3.0,30
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,24.0,0,1.1,90
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,30.0,1,2.1,135
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,26.0,0,0.0,70
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,28.0,1,1.1,190
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,30.0,0,2.1,30
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,25.0,1,2.1,139
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,29.0,0,2.1,190
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,28.0,1,0.0,69
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,28.0,0,3.0,139
